Unidade;Segmento;Item;Descrição;Modelo;Data Phase out;Substituto direto;Descrição Sust. Dir.;Substituto Indicacao;Descrição Subs. Ind.
Redes;Redes Home Office;4710002;PLACA PCI WIRELESSN N 300Mbps WPN 300 EXPRESS;OEM;dez/15;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4710003;PLACA PCI WIRELESS N 150Mbps WPN 200 EXPRESS;OEM;mar/18;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4710006;ADAPTADOR USB WIRELESS WBN300 N300;OEM;abr/18;4710017;ADAPTADOR USB WIRELESS IWA 3000;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4710007;ADAPTADOR USB WIRELESS WBN241 N150;OEM;jan/18;4710016;ADAPTADOR USB WIRELESS IWA 3001;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4710017;ADAPTADOR USB WIRELESS IWA 3000;OEM;set/20;Nao se aplica;Nao se aplica;4710016;ADAPTADOR USB WIRELESS IWA 3001
Redes;Redes Home Office;4750001;ROTEADOR WIRELESS N 150Mbps WRN 150;OEM;jul/14;4750036;ROTEADOR WIRELESS IWR 1000N 150Mbps;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750007;ROTEADOR WIRELESS NCLOUD MULTIM�DIA N300;OEM;mar/17;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750014;ROTEADOR WIRELESS N 300Mbps NBOX;OEM;set/14;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750015;ROTEADOR WIRELESS N 150Mbps WRN 240i;OEM;jan/15;4750036;ROTEADOR WIRELESS IWR 1000N 150Mbps;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750017;ROTEADOR WIRELESS SKD GF 1200;CKD;abr/24;Nao se aplica;Nao se aplica;4750095;ROTEADOR WIRELESS W5-1200G
Redes;Redes Home Office;4750021;ROTEADOR WIRELESS WRN300 N300;OEM;mai/18;4750037;ROTEADOR WIRELESS IWR 3000N 300Mbps;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750023;REPETIDOR WIRELESS NPLUG N150;OEM;jun/17;4750050;REPETIDOR WIRELESS IWE 3000N;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750025;ROTEADOR WIRELESS WRN150 CKD N150;Interno;fev/18;4750036;ROTEADOR WIRELESS IWR 1000N 150Mbps;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750035;ROTEADOR WIRELESS WRN241 N150;OEM;mar/17;4750036;ROTEADOR WIRELESS IWR 1000N 150Mbps;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750036;ROTEADOR WIRELESS IWR 1000N 150Mbps;Interno;fev/19;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750037;ROTEADOR WIRELESS IWR 3000N 300Mbps;Interno;set/20;Nao se aplica;Nao se aplica;4750073;Roteador Wireless RF 301K 300Mbps - CKD
Redes;Redes Home Office;4750050;Repetidor Wireless com porta Ethertnet IWE 3000N;OEM;dez/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750051;ROTEADOR WIRELESS KLR 300N 300Mbps;OEM;mar/18;4750073;Roteador Wireless RF 301K 300Mbps - CKD;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750052;Repetidor Wireless com duas antenas externas IWE 3001;OEM;jun/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750053;ROTEADOR WIRELESS KLR 301;OEM;jan/19;4750073;Roteador Wireless RF 301K 300Mbps - CKD;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750065;ROTEADOR WIRELESS ACTION R1200;OEM;fev/19;4750077;Roteador Wireless W5-1200F;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750070;Roteador Wi-Fi Mesh Twibi Fast;OEM;fev/23;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750071;Conjunto Roteador Wi-Fi Mesh Twibi Fast;OEM;out/23;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750072;Roteador Wireless RF 301K 300Mbps;OEM;out/24;4750073;Roteador Wireless RF 301K 300Mbps - CKD;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750073;Roteador Wireless RF 301K 300Mbps - CKD;CKD;jul/24;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750074;Roteador Wireless ACTION RG 1200;OEM;mai/22;4750201;ROTEADOR WI-FI W5-1200GS;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750075;Roteador Wireless ACTION RF 1200;OEM;abr/23;4750077;Roteador Wireless W5-1200F;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750076;Roteador Wireless GF 1200;OEM;ago/23;Nao se aplica;Nao se aplica;4750095;ROTEADOR WIRELESS W5-1200G
Redes;Redes Home Office;4750078;Roteador Mesh Twibi Giga+;SKD;mar/24;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750079;Conjunto Roteador Mesh Twibi Giga+;SKD;mar/23;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750095;ROTEADOR WIRELESS W5-1200G;CKD;jun/24;4750201;ROTEADOR WI-FI W5-1200GS;4750201;ROTEADOR WI-FI W5-1200GS
Redes;Redes Home Office;4750106;ROTEADOR WIRELESS W5-2100G;OEM;mai/25;Nao se aplica;Nao se aplica;4750095;ROTEADOR WIRELESS W5-1200G
Redes;Redes Home Office;4750112;ROTEADOR WIRELESS W5-1200GS-IND;SKD;jun/24;4750201;ROTEADOR WI-FI W5-1200GS;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750113;ROTEADOR WIRELESS W5-1200GS-SKD;SKD;jun/24;4750201;ROTEADOR WI-FI W5-1200GS;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750128;ROTEADOR WIRELESS S/FIO 2.4 E 5GHZ RX 1500;OEM;mai/25;4750134;ROTEADOR WIRELESS W6-1500;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4750130;CONJUNTO ROTEADOR S/FIO TWIBI FORCE AX+PLUG;CKD;set/23;Nao se aplica;Nao se aplica;4750131;CONJUNTO ROTEADOR S/FIO TWIBI FORCE AX
Redes;Redes Home Office;4750179;ROTEADOR EXTENSOR MESH WI-FI PRETO TWIBI FORCE PLUG GIGA;CKD;set/23;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4760027;ROTEADOR WIRELESS WRN240 Slim N150;OEM;mar/17;4750036;ROTEADOR WIRELESS IWR 1000N 150Mbps;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4760028;ROTEADOR WIRELESS WRN342 Slim N300;OEM;mar/17;4750037;ROTEADOR WIRELESS IWR 3000N 300Mbps;Nao se aplica;Nao se aplica
Redes;Redes Home Office;4760029;ROTEADOR WIRELESS WIN300 N300;OEM;abr/19;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Redes Opticas;4750204;ROTEADOR WRS S/FIO PROVIDER RX 1500;OEM;mai/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Redes Opticas;4780158;MODEM OPTICO HG6145F3;SKD;mai/25;4780189;MODEM OPTICO HG6145F3;Nao se aplica;Nao se aplica
Redes;Redes Opticas;4780163;MODULO CONV QSFP+ 40G M40-10 LC-S;OEM;jun/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Redes Opticas;4780164;MODULO CONV QSFP+ 40G M40-1 LC-S;OEM;jun/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Redes Opticas;4780229;MODEM OPT GIGA LAN + FXS CB NET HG6145F3;SKD;jun/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Redes Opticas;4780233;MODEM OPT AC CONECT WIFIBER 1200R;CKD;mai/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
Redes;Roteadores;4710018;ADAPTADOR USB WIRELESS ACTION A1200;OEM;jun/25;Nao se aplica;Nao se aplica;4710016;ADAPTADOR USB WIRELESS IWA 3001
Redes;Roteadores;4750155;ROTEADOR WI-FI SMART SPEAKER TWIBI FORCE VOICE;OEM;nov/24;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;1640352;CONJ ACESSR AMT4010 SMART NET;Interno;abr/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;1950565;ANTENA ANTIF RX 58KHZ AA1000R;OEM;mar/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;1950566;ANTENA ANTIF TX 58KHZ 110V AA1110T;OEM;mar/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;1950567;ANTENA ANTIF TX 58KHZ 220V AA1220T;OEM;mar/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;1950570;DESATIVADOR ETQ AM 58KHZ 220V DE1220;OEM;mar/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;1950572;DESATIVADOR ETQ AM 58KHZ 110V DE1110;OEM;jan/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;1950582;DESACOPLADOR ETIQUETAS AL DA9500G;OEM;mar/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;1950583;DESACOPLADOR ETIQUETAS ABS DA11000G;OEM;jan/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;2010894;MONT FINAL PCI PRIN XE4000 SMART GRAV;Interno;abr/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;2880247;PLACA CPU XEG 4000 SMART;Interno;jun/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;2880299;PLACA CPU ELC 5002 HIGH POWER;Interno;jun/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;2880326;CI GRAVADO ANM 24 NET;Interno;jul/24;2880707;CI GRAVADO G2 ANM 24 NET 1020249;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;2880337;PLACA CPU MOD GPRS-GL865;Interno;jun/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;2880370;PLACA CPU ALARME DE INTRUSAO ANM 24 NET;Interno;jul/24;2880725;PLACA CPU ALARME DE INTRUSAO G2 ANM 24 NET;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;2881117;PLACA MOD UNIV GPRS 1000 UN;Interno;jun/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;2881118;CI GRAV GPRS 1000 UN-2210550;Interno;jun/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;2883582;PLACA MOD P/CT ALRM INTR XG 2G;Interno;jun/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4008202;CONTROLE REMOTO XAC 3000 4K;OEM;nov/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4390160;CENTRAL DE ALARME INTELBRAS ANM 2003;Interno;dez/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4390161;CENTRAL DE ALARME INTELBRAS ANM 2004 MF;Interno;fev/21;4390193;CENTRAL DE ALARME INTELBRAS ANM 3004 ST;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4390162;CENTRAL DE ALARME INTELBRAS ANM 2008 MF;Interno;dez/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4390163;CENTRAL DE ALARME INTELBRAS AMT 2008 RF;Interno;nov/23;Nao se aplica;Nao se aplica;4540054;CENTRAL ALARME INTRUSAO AMT 4010 RF
SEGURANCA ELETRONICA;Alarmes;4390164;CENTRAL DE ALARME INTELBRAS AMT 2010;Interno;out/23;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4390165;CENTRAL DE ALARME INTELBRAS AMT 2018;Interno;abr/20;4390179;CENTRAL DE ALARME INTELBRAS AMT 2018 E;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4390168;RECEPTOR XAR 2000 MT;Interno;abr/15;4540013;RECEPTOR XAR 4000 SMART;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4390169;RECEPTOR UNIVERSAL XAR 2002 UN;Interno;mai/15;4540012;RECEPTOR UNIVERSAL XAR 3060 UN;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4390172;MODULO DE ALTA TENSAO INTELBRAS XEL 2000 AT;Interno;out/16;4550004;MODULO DE CHOQUE XEL 5001;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4390173;CERCA ELETRICA INTELBRAS ELC 2001 UN;Interno;abr/16;4550002;CERCA ELETRICA INTELBRAS ELC 5002 HIGH POWER;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4390174;CERCA ELETRICA INTELBRAS ELC 2002 DM;Interno;dez/15;4550002;CERCA ELETRICA INTELBRAS ELC 5002 HIGH POWER;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4390175;TECLADO PARA CENTRAIS XAT 2000 LCD;Interno;mar/19;4540038;TECLADO PARA CENTRAIS XAT 4000 LCD;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4390178;TECLADO PARA CENTRAIS XAT 2000;Interno;mar/15;4540020;TECLADO PARA CENTRAIS XAT 3000 LED;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4390187;CERCA ELETRICA INTELBRAS ELC 3001;Interno;nov/14;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4390189;CENTRAL DE ALARME INTELBRAS ANM 3008 ST;Interno;jun/20;4390163;CENTRAL DE ALARME INTELBRAS AMT 2008 RF;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4390191;CENTRAL DE ALARME INTELBRAS AMT 3010;Interno;out/16;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4390193;CENTRAL DE ALARME INTELBRAS ANM 3004 ST;Interno;nov/23;Nao se aplica;Nao se aplica;4543512;CENTRAL DE ALARME CONTRA ROUBO INTELBRAS ANM 24 NET
SEGURANCA ELETRONICA;Alarmes;4540023;XAC 4000 SMART CONTROL - ROSA MEXICO;Interno;jun/19;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4540024;XAC 4000 SMART CONTROL - AZUL MEXICO;Interno;jun/19;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4540025;XAC 4000 SMART CONTROL-PRETO MEXICO;Interno;out/19;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4540032;TECLADO PARA CENTRAIS XAT 2000 LCD MEXICO;Interno;jun/18;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4540034;RECEPTOR UNIVERSAL XAR 3060 MEXICO;Interno;jun/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4540037;MODULO ETHERNET/GPRS XEG 4000 SMART;Interno;mai/18;4543535;MODULO DE COMUNICACAO ETHERNET GPRS XEG 4000 SMART;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4540054;CENTRAL ALARME INTRUSAO AMT 4010 RF;Interno;abr/25;Nao se aplica;Nao se aplica;4543578;CENTRAL ALARME INTRUSAO AMT 2018 E SMART
SEGURANCA ELETRONICA;Alarmes;4540071;CENTRAL ALRM INTR S/FIO WHLAB AMT 8000;Interno;abr/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4542008;SHOW ROOM ALARME Nao MONITORADO;Interno;jan/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4542019;CENTRAL ALARM CONTRA ROUBO INTELBRAS AMT2018EG(IP C/GPRS)M�X;Interno;jun/19;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4542020;CENTRAL DE ALARME CONTRA ROUBO INTELBRAS AMT2018 E(IP)M�XICO;Interno;jan/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4542022;CENTRAL DE ALARME CONTRA ROUBO INTELBRAS AMT 2018 M�XICO;Interno;abr/20;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4542023;CENTRAL DE ALARME CONTRA ROUBO INTELBRAS AMT 2010 M�XICO;Interno;jun/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4542024;AMT 2008 RF MEX;Interno;jun/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543000;CENTRAL DE ALARMA HM264RF;Interno;mar/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543001;CONTROLE REMOTO HC47;Interno;mar/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543501;CENTRAL DE ALARME INTELBRAS ANM 3004 ST MEXICO;Interno;jun/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543502;CENTRAL DE ALARME INTELBRAS ANM 3008 ST MEXICO;Interno;nov/19;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543506;CENTRAL ALARME CONTRA ROUBO INTELBRAS AMT 2118 EG;Interno;mar/25;Nao se aplica;Nao se aplica;4543578;CENTRAL ALARME INTRUSAO AMT 2018 E SMART
SEGURANCA ELETRONICA;Alarmes;4543507;CENTRAL DE ALARME CONTRA ROUBO INTELBRAS AMT 2110;Interno;mar/22;4390164;CENTRAL DE ALARME INTELBRAS AMT 2010;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543517;CENTRAL DE ALARME CONTRA ROUBO INTELBRAS AMT 4010 SMART NET;Interno;nov/23;4540054;CENTRAL ALARME INTRUSAO AMT 4010 RF;4540054;CENTRAL ALARME INTRUSAO AMT 4010 RF
SEGURANCA ELETRONICA;Alarmes;4543518;Controle Remoto Preto CONTROL C;Interno;jul/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543520;CENTRAL DE ALARME INTELBRAS ANM 2003 COM BATERIA;Interno;ago/23;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543521;CENTRAL DE ALARME INTELBRAS ANM 2004 MF COM BATERIA;Interno;set/20;4543523;CENTRAL DE ALARME INTELBRAS ANM 3004 ST COM BATERIA;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543522;CENTRAL DE ALARME INTELBRAS ANM 2008 MF COM BATERIA;Interno;dez/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543523;CENTRAL DE ALARME INTELBRAS ANM 3004 ST COM BATERIA;Interno;out/23;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543524;CENTRAL DE ALARME INTELBRAS ANM 3008 ST COM BATERIA;Interno;ago/20;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543539;Central de Alarme Intelbras AMT 2016 E3G S/ TECLADO EXP;Interno;abr/23;Nao se aplica;Nao se aplica;4543578;Central Alarme Intrusão AMT 2018 E SMART
SEGURANCA ELETRONICA;Alarmes;4543540;Central de Alarme Intelbras AMT 2018 E3G;Interno;nov/23;4543578;Central Alarme Intrusão AMT 2018 E SMART;4543578;Central Alarme Intrusão AMT 2018 E SMART
SEGURANCA ELETRONICA;Alarmes;4543552;Central Alarme Intrusão AMT 2018 E com Bateria;Interno;out/23;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543553;Central Alarme Intrusão AMT 2018 EG com Bateria;Interno;mar/25;Nao se aplica;Nao se aplica;4390176;CENTRAL DE ALARME INTELBRAS AMT 2018 EG(IP C/GPRS)
SEGURANCA ELETRONICA;Alarmes;4543554;Central Alarme Intrusão AMT 1016 NET com Bateria;Interno;out/23;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543556;Central Alarme Intrusão AMT 2118 EG com Bateria;Interno;out/23;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543563;Sistema de Alarme s/ Fio Contra Roubo AMT 8000;Interno;nov/23;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543565;MODULO CTAL INTRUSAO GSM XAG 8000 3G;Interno;jun/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543566;Central de Alarme S/ Fio Contra Roubo intelbras AMT 8000 EXP;Interno;mai/24;Nao se aplica;Nao se aplica;4543590;CENTRAL ALARME CONTRA ROUBO AMT 8000 LITE
SEGURANCA ELETRONICA;Alarmes;4543568;SIRENE S/FIO CENTRAL ALARME EXPORTACAO XSS 8000;Interno;out/23;Nao se aplica;Nao se aplica;4543514;SIRENE SEM FIO XSS 8000
SEGURANCA ELETRONICA;Alarmes;4543569;Controle Remoto XAC 8000 Preto Exportação;Interno;abr/23;Nao se aplica;Nao se aplica;4543569;Controle Remoto XAC 8000 Preto Exportação
SEGURANCA ELETRONICA;Alarmes;4543570;MODULO CENTRAL ALARME INTRUSAO LINHA TEL. XAG 8000 3G EXP;Interno;nov/24;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543571;MODULO CTAL LINHA TEL FXO 8000 EXP;Interno;abr/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543572;AMPLIFICADOR RF REP 8000 EXPORTACAO;Interno;abr/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543577;Modulo CTAL Intrusao Ethernet Celular XEG 4010 3G EXP;Interno;set/23;4540014;MODULO CTAL INTRUSAO XEG 4010 3G;4540014;MODULO CTAL INTRUSAO XEG 4010 3G
SEGURANCA ELETRONICA;Alarmes;4543580;Sistema de Alarme s/ Fio Contra Roubo AMT 8000 Slim;Interno;ago/23;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4543585;MODULO P/CENTRAL ALARME INTRUSAO XG 2018 3G;Interno;jun/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4544010;SHOW ROOM ALARME MONITORADO AMT 4010 SMART;Interno;jan/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4545000;CENTRAL DE ALARME CONTRA ROUBO  AMT 2008 RF Exportação;Interno;out/23;Nao se aplica;Nao se aplica;4540054;CENTRAL ALARME INTRUSAO AMT 4010 RF
SEGURANCA ELETRONICA;Alarmes;4545002;CENTRAL DE ALARME CONTRA ROUBO AMT 2018 EXPORTACAO;Interno;abr/20;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4545003;CENTRAL DE ALARME CONTRA ROUBO  AMT 2018 E (IP) Exportação;Interno;out/23;Nao se aplica;Nao se aplica;4543578;Central Alarme Intrusão AMT 2018 E SMART
SEGURANCA ELETRONICA;Alarmes;4545004;CENTRAL DE ALARME CONTRA ROUBO AMT 2018 EG  Exportação;Interno;abr/23;Nao se aplica;Nao se aplica;4543578;Central Alarme Intrusão AMT 2018 E SMART
SEGURANCA ELETRONICA;Alarmes;4545006;CENTRAL DE ALARME CONTRA ROUBO ANM 2008 MF Exportação;Interno;out/20;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4545007;CENTRAL DE ALARME CONTRA ROUBO ANM 2003 Exportação;Interno;jan/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4545008;TECLADO PARA CENTRAIS XAT 2000 LCD Exportação;Interno;jul/18;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4545009;CENTRAL DE ALARME CONTRA ROUBO AMT 4010 SMART - PORTO SEGURO;Interno;dez/17;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4545011;RECEPTOR XAR 4000 SMART - PORTO SEGURO;Interno;dez/16;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4545014;CENTRAL ALARME CONTRA ROUBO INTELBRAS AMT 1016 NET EXP;Interno;jun/25;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4545015;Central de Alarme Contra Roubo AMT 4010 Smart Net EXP;Interno;fev/23;4540054;CENTRAL ALARME INTRUSAO AMT 4010 RF;4540054;CENTRAL ALARME INTRUSAO AMT 4010 RF
SEGURANCA ELETRONICA;Alarmes;4550001;CERCA ELETRICA INTELBRAS ELC 4001 RF;Interno;jul/15;4550005;CERCA ELETRICA INTELBRAS ELC 5001;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4550007;Cerca Elétrica Intelbras ELC 5001 com Bateria;Interno;out/23;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4550008;Cerca Elétrica Intelbras ELC 5002 High Power com Bateria;Interno;jan/23;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4550009;Cerca Elétrica Intelbras ELC 5003 High Power com Bateria;Interno;ago/23;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Alarmes;4550010;Cerca Elétrica Intelbras ELC 5112;Interno;dez/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
