segmento;codigo;produto;segmento_telefone;segmento_blip
CFTV;458;MHDX 5116 4K;seguranca_cftv;Segurança SC
CFTV;458;MHDX 5208;seguranca_cftv;Segurança SC
CFTV;458;MHDX 5216;seguranca_cftv;Segurança SC
CFTV;458;MHDX 7116;seguranca_cftv;Segurança SC
CFTV;458;MHDX 7132;seguranca_cftv;Segurança SC
CFTV;458;MIC 1050;seguranca_cftv;Segurança SC
CFTV;458;MIC 3050;seguranca_cftv;Segurança SC
CFTV;458;MIC 3070;seguranca_cftv;Segurança SC
CFTV;458;MIC 3080;seguranca_cftv;Segurança SC
CFTV;490;Mobile Server 2;seguranca_cftv;Segurança SC
CFTV;490;Mobile View 2;seguranca_cftv;Segurança SC
CFTV;490;Monitor profissional – Video Wall;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MoovSec;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MSO 7008 W I5;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MSO 7008 W I7;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MSO 7016 W I5;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MSO 7016 W I7;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MTC 9000;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 1105;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 1105 G;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 1105 W;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 1204;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 1404;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 3004;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 3204 GW;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 3204 W;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 3404 G;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 3404 GW;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 5004;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 5004 G;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 5016;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 5106 G;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 5106 GW;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 5106 W;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 5204 GW;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 5208 GW;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 5404 GW;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVT 1027;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVT 9007 T;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MWL 7249;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MWL 7255;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;458;NVD 1008;seguranca_cftv;Segurança SC
CFTV;458;NVD 1008 P;seguranca_cftv;Segurança SC
CFTV;458;NVD 1108;seguranca_cftv;Segurança SC
CFTV;458;NVD 1204;seguranca_cftv;Segurança SC
CFTV;458;NVD 1208;seguranca_cftv;Segurança SC
CFTV;458;NVD 1216;seguranca_cftv;Segurança SC
CFTV;458;NVD 1232;seguranca_cftv;Segurança SC
CFTV;458;NVD 1304;seguranca_cftv;Segurança SC
CFTV;458;NVD 1308;seguranca_cftv;Segurança SC
CFTV;458;NVD 1316;seguranca_cftv;Segurança SC
CFTV;458;NVD 1404;seguranca_cftv;Segurança SC
CFTV;458;NVD 1404 P;seguranca_cftv;Segurança SC
CFTV;458;NVD 1408;seguranca_cftv;Segurança SC
CFTV;458;NVD 1408 P;seguranca_cftv;Segurança SC
CFTV;458;NVD 1416;seguranca_cftv;Segurança SC
CFTV;458;NVD 1432;seguranca_cftv;Segurança SC
CFTV;458;NVD 1516;seguranca_cftv;Segurança SC
CFTV;458;NVD 1516 P;seguranca_cftv;Segurança SC
CFTV;458;NVD 3000;seguranca_cftv;Segurança SC
CFTV;458;NVD 3000 P;seguranca_cftv;Segurança SC
CFTV;458;NVD 3016;seguranca_cftv;Segurança SC
CFTV;458;NVD 3016 P;seguranca_cftv;Segurança SC
CFTV;458;NVD 3108 P;seguranca_cftv;Segurança SC
CFTV;458;NVD 3116;seguranca_cftv;Segurança SC
CFTV;458;NVD 3116 P;seguranca_cftv;Segurança SC
CFTV;458;NVD 3204 P;seguranca_cftv;Segurança SC
CFTV;458;NVD 3208 P;seguranca_cftv;Segurança SC
CFTV;458;NVD 3308 P;seguranca_cftv;Segurança SC
CFTV;458;NVD 3316;seguranca_cftv;Segurança SC
CFTV;458;NVD 3332;seguranca_cftv;Segurança SC
CFTV;458;NVD 5016 4K;seguranca_cftv;Segurança SC
CFTV;458;NVD 5124;seguranca_cftv;Segurança SC
CFTV;490;NVD 70128;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;458;NVD 7032;seguranca_cftv;Segurança SC
CFTV;458;NVD 7132;seguranca_cftv;Segurança SC
CFTV;490;Painel de led - LED 5012 FI;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 5015 FI;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 5025 FI;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 5030 FI;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 5030 FO;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 5040 FO;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 5067 FO;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 5080 FO;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 5100 FO;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7012 FI;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7015 FI;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7020 RI;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7025;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7026 RI;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7030 FI;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7030 RI;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7030 RO;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7039 RI;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7039 RO;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7048 RO;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7067 FO;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7080 FO;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;PC Stream Manager;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;RAD 4300 FT;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;RAD 7300 FT;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;RAD 7350 FT;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;RAD 7450 FT;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;458;SIM LINUX;seguranca_cftv;Segurança SC
CFTV;458;SIM LITE;seguranca_cftv;Segurança SC
CFTV;458;SIM Mobile 2;seguranca_cftv;Segurança SC
CFTV;458;SIM NEXT;seguranca_cftv;Segurança SC
CFTV;458;SIM Play;seguranca_cftv;Segurança SC
CFTV;458;SIM PLUS MAC;seguranca_cftv;Segurança SC
CFTV;458;SIM PLUS WINDOWS;seguranca_cftv;Segurança SC
CFTV;458;SIM WINDOWS;seguranca_cftv;Segurança SC
CFTV;490;STDi 7000;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;STDi 7086;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVD 7009;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVR 7016 IA;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVR 7116 IA;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVR 7132 IA;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVR 7132 PE;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVR 7164;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVR 9164 IA;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVS 7016 R FT;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVS 7036 R FT;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVS 7116 R FT;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SWL 7049;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SWL 7055;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;TDi 7865;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;TDi 7875;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;TDi 7886;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;TDi 9865;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;TDi 9875;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;TDi 9886;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;458;TESTER 1000 P;seguranca_cftv;Segurança SC
CFTV;458;TESTER 3000 MT;seguranca_cftv;Segurança SC
CFTV;458;Tester 3000 RJ45;seguranca_cftv;Segurança SC
CFTV;458;VB 1004 WP;seguranca_cftv;Segurança SC
CFTV;458;VB 1008 WP;seguranca_cftv;Segurança SC
CFTV;458;VB 1016 WP;seguranca_cftv;Segurança SC
CFTV;458;VB 1104 WP;seguranca_cftv;Segurança SC
CFTV;458;VB 3001 WP;seguranca_cftv;Segurança SC
CFTV;458;VB 3004 WP;seguranca_cftv;Segurança SC
CFTV;458;VB 3008 WP;seguranca_cftv;Segurança SC
CFTV;458;VB 3016;seguranca_cftv;Segurança SC
CFTV;458;VB 3016 WP;seguranca_cftv;Segurança SC
CFTV;458;VB 3104 WP;seguranca_cftv;Segurança SC
CFTV;458;VB 500 P;seguranca_cftv;Segurança SC
CFTV;458;VB 501 P;seguranca_cftv;Segurança SC
CFTV;458;VB 501 P G2;seguranca_cftv;Segurança SC
CFTV;458;VB 502 B;seguranca_cftv;Segurança SC
CFTV;458;VB 503 B;seguranca_cftv;Segurança SC
CFTV;458;VB 503 B G2;seguranca_cftv;Segurança SC
CFTV;458;VBOX 1000;seguranca_cftv;Segurança SC
CFTV;458;VBOX 1100;seguranca_cftv;Segurança SC
CFTV;458;VBOX 1100 E;seguranca_cftv;Segurança SC
CFTV;458;VBOX 1100 E BLACK;seguranca_cftv;Segurança SC
CFTV;458;VBOX 3000 B;seguranca_cftv;Segurança SC
CFTV;458;VBOX 3000 D;seguranca_cftv;Segurança SC
CFTV;458;VBOX 5000 E;seguranca_cftv;Segurança SC
CFTV;458;VBP 04C;seguranca_cftv;Segurança SC
CFTV;458;VBP 08C;seguranca_cftv;Segurança SC
CFTV;458;VBP 16C;seguranca_cftv;Segurança SC
CFTV;458;VBP A 04C;seguranca_cftv;Segurança SC
CFTV;458;VBP A 08C;seguranca_cftv;Segurança SC
CFTV;458;VBP A 16C;seguranca_cftv;Segurança SC
CFTV;458;VBP A 16C FULL HD;seguranca_cftv;Segurança SC
CFTV;458;VBP A04C FULL HD;seguranca_cftv;Segurança SC
CFTV;458;VBP A08C FULL HD;seguranca_cftv;Segurança SC
CFTV;458;VD 16D1 480H;seguranca_cftv;Segurança SC
CFTV;458;VD 16D1 480M;seguranca_cftv;Segurança SC
CFTV;458;VD 16E 480;seguranca_cftv;Segurança SC
CFTV;458;VD 16E 480C;seguranca_cftv;Segurança SC
CFTV;458;VD 16H 480;seguranca_cftv;Segurança SC
CFTV;458;VD 16M 480;seguranca_cftv;Segurança SC
CFTV;458;VD 16S 480;seguranca_cftv;Segurança SC
CFTV;458;VD 16S 480 St;seguranca_cftv;Segurança SC
CFTV;458;VD 3004;seguranca_cftv;Segurança SC
CFTV;458;VD 3008;seguranca_cftv;Segurança SC
CFTV;458;VD 3016;seguranca_cftv;Segurança SC
CFTV;458;VD 3104;seguranca_cftv;Segurança SC
CFTV;458;VD 3108;seguranca_cftv;Segurança SC
CFTV;458;VD 3116;seguranca_cftv;Segurança SC
CFTV;458;VD 32M 960;seguranca_cftv;Segurança SC
CFTV;458;VD 4D1 120M;seguranca_cftv;Segurança SC
CFTV;458;VD 4E 120;seguranca_cftv;Segurança SC
CFTV;458;VD 4E 120C;seguranca_cftv;Segurança SC
CFTV;458;VD 4H 120;seguranca_cftv;Segurança SC
CFTV;458;VD 4S 120;seguranca_cftv;Segurança SC
CFTV;458;VD 4S 120 St;seguranca_cftv;Segurança SC
CFTV;458;VD 5004;seguranca_cftv;Segurança SC
CFTV;458;VD 5008;seguranca_cftv;Segurança SC
CFTV;458;VD 5008;seguranca_cftv;Segurança SC
CFTV;458;VD 5016;seguranca_cftv;Segurança SC
CFTV;458;VD 5024;seguranca_cftv;Segurança SC
CFTV;458;VD 5032;seguranca_cftv;Segurança SC
CFTV;458;VD 8D1 240M;seguranca_cftv;Segurança SC
CFTV;458;VD 8E 240;seguranca_cftv;Segurança SC
CFTV;458;VD 8E 240C;seguranca_cftv;Segurança SC
CFTV;458;VEX 1002 Splitter;seguranca_cftv;Segurança SC
CFTV;458;VEX 1050 HDMI;seguranca_cftv;Segurança SC
CFTV;458;VEX 1050 USB;seguranca_cftv;Segurança SC
CFTV;458;VEX 3004 SPLITTER;seguranca_cftv;Segurança SC
CFTV;458;VEX 3004 SWITCH;seguranca_cftv;Segurança SC
CFTV;458;VEX 3060 KVM;seguranca_cftv;Segurança SC
CFTV;458;VEX 3120 HDMI;seguranca_cftv;Segurança SC
CFTV;458;VHC 1120 B;seguranca_cftv;Segurança SC
CFTV;458;VHC 1120 D;seguranca_cftv;Segurança SC
CFTV;458;VHD 1010 B;seguranca_cftv;Segurança SC
CFTV;458;VHD 1010 B G3;seguranca_cftv;Segurança SC
CFTV;458;VHD 1010 B G4;seguranca_cftv;Segurança SC
CFTV;458;VHD 1010 B G5;seguranca_cftv;Segurança SC
CFTV;458;VHD 1010 B G6;seguranca_cftv;Segurança SC
CFTV;458;VHD 1010 D;seguranca_cftv;Segurança SC
CFTV;458;VHD 1010 D G3;seguranca_cftv;Segurança SC
CFTV;458;VHD 1010 D G4;seguranca_cftv;Segurança SC
CFTV;458;VHD 1010 D G5;seguranca_cftv;Segurança SC
CFTV;458;VHD 1010 D G6;seguranca_cftv;Segurança SC
CFTV;458;VHD 1015 B;seguranca_cftv;Segurança SC
CFTV;458;VHD 1015 B G7;seguranca_cftv;Segurança SC
CFTV;458;VHD 1015 D;seguranca_cftv;Segurança SC
CFTV;458;VHD 1015 D G7;seguranca_cftv;Segurança SC
CFTV;458;VHD 1020 B;seguranca_cftv;Segurança SC
CFTV;458;VHD 1020 D;seguranca_cftv;Segurança SC
CFTV;458;VHD 1120 B;seguranca_cftv;Segurança SC
CFTV;458;VHD 1120 B G2;seguranca_cftv;Segurança SC
CFTV;458;VHD 1120 B G2 LT;seguranca_cftv;Segurança SC
CFTV;458;VHD 1120 B G3;seguranca_cftv;Segurança SC
CFTV;458;VHD 1120 B G3;seguranca_cftv;Segurança SC
CFTV;458;VHD 1120 B G4;seguranca_cftv;Segurança SC
CFTV;458;VHD 1120 B G5;seguranca_cftv;Segurança SC
CFTV;458;VHD 1120 B G6;seguranca_cftv;Segurança SC
CFTV;458;VHD 1120 D;seguranca_cftv;Segurança SC
CFTV;458;VHD 1120 D FULL COLOR;seguranca_cftv;Segurança SC
CFTV;458;VHD 1120 D G2;seguranca_cftv;Segurança SC
CFTV;458;VHD 1120 D G2 LT;seguranca_cftv;Segurança SC
CFTV;458;VHD 1120 D G3;seguranca_cftv;Segurança SC
CFTV;458;VHD 1120 D G4;seguranca_cftv;Segurança SC
CFTV;458;VHD 1120 D G5;seguranca_cftv;Segurança SC
CFTV;458;VHD 1120 D G6;seguranca_cftv;Segurança SC
CFTV;458;VHD 1120 D G7;seguranca_cftv;Segurança SC
CFTV;458;VHD 1120 FULL COLOR;seguranca_cftv;Segurança SC
CFTV;458;VHD 1130 B G7;seguranca_cftv;Segurança SC
CFTV;458;VHD 1220 B;seguranca_cftv;Segurança SC
CFTV;458;VHD 1220 B Full Color +;seguranca_cftv;Segurança SC
CFTV;458;VHD 1220 B G3;seguranca_cftv;Segurança SC
CFTV;458;VHD 1220 B G4 Full HD;seguranca_cftv;Segurança SC
CFTV;458;VHD 1220 B G5;seguranca_cftv;Segurança SC
CFTV;458;VHD 1220 B G6 BLACK;seguranca_cftv;Segurança SC
CFTV;458;VHD 1220 BLACK;seguranca_cftv;Segurança SC
CFTV;458;VHD 1220 D;seguranca_cftv;Segurança SC
CFTV;458;VHD 1220 D BLACK;seguranca_cftv;Segurança SC
CFTV;458;VHD 1220 D Full Color;seguranca_cftv;Segurança SC
CFTV;458;VHD 1220 D Full Color +;seguranca_cftv;Segurança SC
CFTV;458;VHD 1220 D Full Color G8;seguranca_cftv;Segurança SC
CFTV;458;VHD 1220 D G3;seguranca_cftv;Segurança SC
CFTV;458;VHD 1220 D G4 Full HD;seguranca_cftv;Segurança SC
CFTV;458;VHD 1220 D G5;seguranca_cftv;Segurança SC
CFTV;458;VHD 1220 D G6;seguranca_cftv;Segurança SC
CFTV;458;VHD 1220 D MIC;seguranca_cftv;Segurança SC
CFTV;458;VHD 1220 Full Color;seguranca_cftv;Segurança SC
CFTV;458;VHD 1230 B G7;seguranca_cftv;Segurança SC
CFTV;458;VHD 1230 B G8;seguranca_cftv;Segurança SC
CFTV;458;VHD 1230 BLACK;seguranca_cftv;Segurança SC
CFTV;458;VHD 1420 B;seguranca_cftv;Segurança SC
CFTV;458;VHD 1420 B G6;seguranca_cftv;Segurança SC
CFTV;458;VHD 1420 D;seguranca_cftv;Segurança SC
CFTV;458;VHD 1420 D G6;seguranca_cftv;Segurança SC
CFTV;458;VHD 1520 D G7;seguranca_cftv;Segurança SC
CFTV;458;VHD 1530 B G7;seguranca_cftv;Segurança SC
CFTV;458;VHD 3012 SD;seguranca_cftv;Segurança SC
CFTV;458;VHD 3020 B;seguranca_cftv;Segurança SC
CFTV;458;VHD 3020 D;seguranca_cftv;Segurança SC
CFTV;458;VHD 3020 D FULL HD;seguranca_cftv;Segurança SC
CFTV;458;VHD 3020 SD;seguranca_cftv;Segurança SC
CFTV;458;VHD 3030 B;seguranca_cftv;Segurança SC
CFTV;458;VHD 3030 B FULL HD;seguranca_cftv;Segurança SC
CFTV;458;VHD 3030 VF;seguranca_cftv;Segurança SC
CFTV;458;VHD 3115 SD;seguranca_cftv;Segurança SC
CFTV;458;VHD 3120 B;seguranca_cftv;Segurança SC
CFTV;458;VHD 3120 B G3;seguranca_cftv;Segurança SC
CFTV;458;VHD 3120 B G4;seguranca_cftv;Segurança SC
CFTV;458;VHD 3120 B G6;seguranca_cftv;Segurança SC
CFTV;458;VHD 3120 B G7;seguranca_cftv;Segurança SC
CFTV;458;VHD 3120 D;seguranca_cftv;Segurança SC
CFTV;458;VHD 3120 D G3;seguranca_cftv;Segurança SC
CFTV;458;VHD 3120 D G4;seguranca_cftv;Segurança SC
CFTV;458;VHD 3120 D G5;seguranca_cftv;Segurança SC
CFTV;458;VHD 3120 D G6;seguranca_cftv;Segurança SC
CFTV;458;VHD 3120 SD;seguranca_cftv;Segurança SC
CFTV;458;VHD 3130 B;seguranca_cftv;Segurança SC
CFTV;458;VHD 3130 B G3;seguranca_cftv;Segurança SC
CFTV;458;VHD 3130 B G4;seguranca_cftv;Segurança SC
CFTV;458;VHD 3130 B G5;seguranca_cftv;Segurança SC
CFTV;458;VHD 3130 B G6;seguranca_cftv;Segurança SC
CFTV;458;VHD 3130 D G7;seguranca_cftv;Segurança SC
CFTV;458;VHD 3130 VF;seguranca_cftv;Segurança SC
CFTV;458;VHD 3140 VF;seguranca_cftv;Segurança SC
CFTV;458;VHD 3140 VF G3;seguranca_cftv;Segurança SC
CFTV;458;VHD 3140 VF G4;seguranca_cftv;Segurança SC
CFTV;458;VHD 3140 VF G5;seguranca_cftv;Segurança SC
CFTV;458;VHD 3140 VF G6;seguranca_cftv;Segurança SC
CFTV;458;VHD 3150 VF G7;seguranca_cftv;Segurança SC
CFTV;458;VHD 3200 MINI SD;seguranca_cftv;Segurança SC
CFTV;458;VHD 3220 D A G4.0;seguranca_cftv;Segurança SC
CFTV;458;VHD 3220 D A G6;seguranca_cftv;Segurança SC
CFTV;458;VHD 3220 D Full Color;seguranca_cftv;Segurança SC
CFTV;458;VHD 3220 D G3;seguranca_cftv;Segurança SC
CFTV;458;VHD 3220 D G4;seguranca_cftv;Segurança SC
CFTV;458;VHD 3220 D G5;seguranca_cftv;Segurança SC
CFTV;458;VHD 3220 D G6;seguranca_cftv;Segurança SC
CFTV;458;VHD 3220 MINI D;seguranca_cftv;Segurança SC
CFTV;458;VHD 3220 MINI D Black;seguranca_cftv;Segurança SC
CFTV;458;VHD 3230 B G3;seguranca_cftv;Segurança SC
CFTV;458;VHD 3230 B G4;seguranca_cftv;Segurança SC
CFTV;458;VHD 3230 B G4.0;seguranca_cftv;Segurança SC
CFTV;458;VHD 3230 B G5;seguranca_cftv;Segurança SC
CFTV;458;VHD 3230 B G6;seguranca_cftv;Segurança SC
CFTV;458;VHD 3230 B G7;seguranca_cftv;Segurança SC
CFTV;458;VHD 3230 B SL;seguranca_cftv;Segurança SC
CFTV;458;VHD 3230 D G7;seguranca_cftv;Segurança SC
CFTV;458;VHD 3230 D SL;seguranca_cftv;Segurança SC
CFTV;458;VHD 3230 D VF;seguranca_cftv;Segurança SC
CFTV;458;VHD 3230 D VF G3;seguranca_cftv;Segurança SC
CFTV;458;VHD 3230 D VF G4;seguranca_cftv;Segurança SC
CFTV;458;VHD 3230 D VF G6;seguranca_cftv;Segurança SC
CFTV;490;VHD 3235 D A;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;VHD 3235 D Z A;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;458;VHD 3240 D VF G7;seguranca_cftv;Segurança SC
CFTV;458;VHD 3240 D VF G7;seguranca_cftv;Segurança SC
CFTV;458;VHD 3240 FC+;seguranca_cftv;Segurança SC
CFTV;458;VHD 3240 Full Color;seguranca_cftv;Segurança SC
CFTV;458;VHD 3240 VF G4;seguranca_cftv;Segurança SC
CFTV;458;VHD 3240 VF G6;seguranca_cftv;Segurança SC
CFTV;458;VHD 3240 Z G5;seguranca_cftv;Segurança SC
CFTV;458;VHD 3250 VF;seguranca_cftv;Segurança SC
CFTV;458;VHD 3250 VF G7;seguranca_cftv;Segurança SC
CFTV;458;VHD 3280 B AL;seguranca_cftv;Segurança SC
CFTV;458;VHD 3420 D;seguranca_cftv;Segurança SC
CFTV;458;VHD 3420 D G6;seguranca_cftv;Segurança SC
CFTV;458;VHD 3420 DOME G4;seguranca_cftv;Segurança SC
CFTV;458;VHD 3430 B;seguranca_cftv;Segurança SC
CFTV;458;VHD 3430 B G4;seguranca_cftv;Segurança SC
CFTV;458;VHD 3430 B G6;seguranca_cftv;Segurança SC
CFTV;458;VHD 3520 D;seguranca_cftv;Segurança SC
CFTV;458;VHD 3520 D G7;seguranca_cftv;Segurança SC
CFTV;458;VHD 3530 B;seguranca_cftv;Segurança SC
CFTV;458;VHD 3530 B G7;seguranca_cftv;Segurança SC
CFTV;458;VHD 5020 D;seguranca_cftv;Segurança SC
CFTV;458;VHD 5020 SD IR;seguranca_cftv;Segurança SC
CFTV;458;VHD 5030 B;seguranca_cftv;Segurança SC
CFTV;458;VHD 5040 VF;seguranca_cftv;Segurança SC
CFTV;458;VHD 5040 VF G2;seguranca_cftv;Segurança SC
CFTV;458;VHD 5130 SD;seguranca_cftv;Segurança SC
CFTV;458;VHD 5205 SD;seguranca_cftv;Segurança SC
CFTV;458;VHD 5216 SD;seguranca_cftv;Segurança SC
CFTV;458;VHD 5220 SD;seguranca_cftv;Segurança SC
CFTV;458;VHD 5225 SD IR;seguranca_cftv;Segurança SC
CFTV;458;VHD 5230 D SL;seguranca_cftv;Segurança SC
CFTV;458;VHD 5230 SD;seguranca_cftv;Segurança SC
CFTV;458;VHD 5240 B FULL COLOR;seguranca_cftv;Segurança SC
CFTV;458;VHD 5240 B SL;seguranca_cftv;Segurança SC
CFTV;458;VHD 5240 Dual Color +;seguranca_cftv;Segurança SC
CFTV;458;VHD 5250 Z;seguranca_cftv;Segurança SC
CFTV;458;VHD 5820 D 4K;seguranca_cftv;Segurança SC
CFTV;458;VHD 5830 B 4K;seguranca_cftv;Segurança SC
CFTV;458;VHD 5840 B 4K;seguranca_cftv;Segurança SC
CFTV;458;VHD 5880 Z 4K;seguranca_cftv;Segurança SC
CFTV;490;VHD 7215 SD;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;VHD 7215 SD SL;seguranca_linha_future_tmr;Segurança Linha Future / TMR
CFTV;458;VHD 7880 Z 4K;seguranca_cftv;Segurança SC
CFTV;458;VHD Control;seguranca_cftv;Segurança SC
CFTV;490;VHDM 1006 ADAS;seguranca_linha_future_tmr;Segurança Linha Future / TMR
CFTV;490;VHDM 1012 DSM;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;VHDM 1012 DSM D;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;VHDM 3020 D;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;VHDM 3100 A;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;VHDM 3100 G2;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;VHDM 3105 E;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;VHDM 3105 G2;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;VHDM 3125 E;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;VHDM 3125 G2;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;458;VHL 1010 B;seguranca_cftv;Segurança SC
CFTV;458;VHL 1010 D;seguranca_cftv;Segurança SC
CFTV;458;VHL 1120 B;seguranca_cftv;Segurança SC
CFTV;458;VHL 1120 B G2;seguranca_cftv;Segurança SC
CFTV;458;VHL 1120 D;seguranca_cftv;Segurança SC
CFTV;458;VHL 1120 D G2;seguranca_cftv;Segurança SC
CFTV;458;VHL 1220 B;seguranca_cftv;Segurança SC
CFTV;458;VHL 1220 B G2;seguranca_cftv;Segurança SC
